order_id,customer_id,product_id,quantity,order_date,order_time,payment_method,order_status,shipping_city,discount_percentage
ORD-00318,247,12,4,27/04/2026,13:26:28,e-wallet,cancelled,Montpellier,0
ORD-00319,1919,2,1,21/02/2026,14:00:31,e-wallet,completed,Shahre Jadide Andisheh,0
ORD-00320,1389,9,3,20/05/2026,1:58:12,e-wallet,cancelled,Sŭngho 1-tong,0
ORD-00321,1406,7,2,23/01/2026,18:08:55,e-wallet,pending,Veliko Tŭrnovo,0
ORD-00322,1359,18,2,02/01/2026,17:05:10,e-wallet,pending,Bibai,0
ORD-00323,1457,17,4,23/05/2026,5:23:32,bank_transfer,completed,Novo,0
ORD-00324,934,14,1,14/06/2026,19:15:50,bank_transfer,pending,Taiping,0
ORD-00325,1166,18,2,24/02/2026,8:52:41,e-wallet,completed,Ibrā’,10
ORD-00326,1880,19,2,10/01/2026,16:44:35,e-wallet,pending,Krajansumbermujur,0
ORD-00327,1318,13,1,28/05/2026,13:34:13,bank_transfer,cancelled,Zhongcun,0
ORD-00328,906,13,3,21/02/2026,7:42:09,e-wallet,completed,Carolina,0
ORD-00329,37,1,3,27/01/2026,3:30:35,cod,pending,Zhuting,0
ORD-00330,161,16,2,13/01/2026,18:38:20,credit_card,completed,São José,0
ORD-00331,251,8,4,05/06/2026,22:46:09,bank_transfer,pending,Dong’ao,0
ORD-00332,1304,4,4,08/02/2026,0:08:26,e-wallet,completed,Pumaqangtang,0
ORD-00333,1094,18,2,15/05/2026,1:00:08,bank_transfer,cancelled,Ningtang,0
ORD-00334,686,16,1,29/01/2026,19:26:27,credit_card,pending,Logan Lake,15
ORD-00335,130,9,2,06/03/2026,7:53:27,credit_card,refunded,Skidal’,0
ORD-00336,800,13,2,15/05/2026,1:53:47,bank_transfer,completed,Vysotsk,0
ORD-00337,922,2,5,04/06/2026,17:09:14,bank_transfer,cancelled,Ghormach,0
ORD-00338,371,9,1,15/06/2026,19:18:41,e-wallet,completed,Voskresenskoye,0
ORD-00339,1832,14,1,18/04/2026,5:46:48,bank_transfer,cancelled,Lazaro Cardenas,0
ORD-00340,1826,7,1,27/01/2026,14:01:26,cod,completed,Gersikputih Tengah,0
ORD-00341,1546,1,1,08/02/2026,7:37:23,credit_card,completed,Neietsu,0
ORD-00342,11,2,2,09/01/2026,15:08:41,cod,completed,Chuqui Chuqui,10
ORD-00343,1866,12,6,03/02/2026,2:57:36,credit_card,completed,Eman,10
ORD-00344,351,17,2,09/06/2026,0:38:24,e-wallet,completed,Vila,15
ORD-00345,1370,11,1,,19:35:05,bank_transfer,pending,General Pinedo,0
ORD-00346,1634,13,1,17/06/2026,23:25:08,bank_transfer,pending,Krajan Tengah,0
ORD-00347,1671,3,2,27/03/2026,16:59:04,e-wallet,completed,Örebro,0
ORD-00348,832,10,2,18/06/2026,0:49:43,e-wallet,cancelled,Hanggan,0
ORD-00349,1901,12,2,11/04/2026,19:59:55,cod,completed,Sikeshu,10
ORD-00350,169,1,6,20/01/2026,1:57:16,e-wallet,pending,Sioguí Arriba,0
ORD-00351,1426,12,2,27/06/2026,0:04:05,e-wallet,pending,Xiatang,0
ORD-00352,187,2,6,14/03/2026,4:34:04,bank_transfer,refunded,Malausma Kidul,0
ORD-00353,843,7,2,19/03/2026,,bank_transfer,pending,Greytown,15
ORD-00354,785,14,2,27/04/2026,1:03:29,bank_transfer,completed,Pszczyna,30
ORD-00355,696,3,1,30/04/2026,22:23:51,bank_transfer,completed,Frampol,0
ORD-00356,992,3,1,25/01/2026,0:47:09,e-wallet,refunded,Humaitá,0
ORD-00357,1428,4,1,01/01/2026,1:22:04,e-wallet,completed,Esperalvillo,0
ORD-00358,870,12,5,12/04/2026,,cod,completed,Kukës,0
ORD-00359,133,11,2,14/03/2026,12:27:26,bank_transfer,pending,Lukovo,0
ORD-00360,984,18,1,03/01/2026,,bank_transfer,cancelled,Infonavit,0
ORD-00361,1435,11,1,21/02/2026,17:00:50,e-wallet,refunded,Dembéni,15
ORD-00362,176,20,3,20/05/2026,6:32:31,e-wallet,pending,Jeffrey’s Bay,10
ORD-00363,1081,20,2,17/05/2026,18:39:45,e-wallet,cancelled,Pederneiras,0
ORD-00364,91,14,1,12/04/2026,13:14:53,bank_transfer,cancelled,Gaowu,15
ORD-00365,602,16,3,09/04/2026,21:01:08,bank_transfer,pending,Yangxu,0
ORD-00366,297,3,3,12/03/2026,7:02:17,e-wallet,completed,Petong,0
ORD-00367,1060,18,1,03/03/2026,6:21:05,credit_card,pending,Yanhu,0
ORD-00368,828,15,4,24/04/2026,18:30:34,e-wallet,pending,Wassa-Akropong,10
ORD-00369,765,1,1,16/03/2026,20:24:56,credit_card,completed,Salinungan Proper,0
ORD-00370,652,14,6,17/04/2026,1:46:06,bank_transfer,cancelled,Zhexiao,0
ORD-00371,1474,1,1,07/06/2026,11:02:34,e-wallet,completed,Forshaga,0
ORD-00372,1123,12,1,07/03/2026,14:41:26,bank_transfer,pending,Banjar Dauhpura,0
ORD-00373,138,11,2,13/03/2026,0:42:49,e-wallet,cancelled,Xidajie,0
ORD-00374,502,17,4,16/01/2026,17:32:43,cod,completed,Kawerau,0
ORD-00375,909,20,2,23/04/2026,13:50:03,e-wallet,refunded,Fredrikstad,15
ORD-00376,1341,20,5,26/03/2026,20:01:47,bank_transfer,pending,Tsybli,0
ORD-00377,700,8,5,15/01/2026,12:29:42,cod,completed,Longhua,0
ORD-00378,1782,9,6,23/04/2026,17:07:20,bank_transfer,completed,Tanjungrejo Lor,0
ORD-00379,1337,11,1,10/03/2026,4:50:51,credit_card,cancelled,Santa Marta,0
ORD-00380,1072,20,2,03/04/2026,15:29:38,e-wallet,completed,Kitob,15
ORD-00381,104,18,2,25/05/2026,13:44:30,e-wallet,completed,Hikari,0
ORD-00382,161,14,7,02/02/2026,8:31:13,cod,refunded,Dinggou,10
ORD-00383,1760,7,4,26/01/2026,10:30:54,e-wallet,cancelled,Malikisi,0
ORD-00384,728,17,2,18/03/2026,2:18:43,credit_card,pending,Lawrenceville,0
ORD-00385,1300,15,1,25/05/2026,13:12:05,,pending,Muang Sam Sip,0
ORD-00386,1355,13,1,16/04/2026,6:07:21,credit_card,cancelled,Anjirmuara,15
ORD-00387,1042,18,6,19/06/2026,10:09:34,,refunded,Catia La Mar,0
ORD-00388,893,10,2,08/03/2026,17:12:55,credit_card,completed,Rila,0
ORD-00389,946,11,2,08/03/2026,2:42:53,credit_card,completed,Malati,0
ORD-00390,1962,12,2,01/01/2026,6:15:34,e-wallet,completed,Gvozd,15
ORD-00391,781,15,7,09/02/2026,14:09:47,e-wallet,completed,Barbosa,0
ORD-00392,1832,10,3,18/02/2026,16:06:04,bank_transfer,refunded,Juntang,10
ORD-00393,557,3,1,22/04/2026,4:12:39,e-wallet,completed,Kowŏn-ŭp,0
ORD-00394,963,3,1,13/01/2026,13:10:36,e-wallet,pending,Esmeraldas,0
ORD-00395,1130,17,1,13/02/2026,1:06:57,bank_transfer,refunded,Youdunjie,0
ORD-00396,1696,1,3,03/04/2026,7:43:00,credit_card,completed,Rajūzah,0
ORD-00397,1213,17,4,12/06/2026,15:15:47,e-wallet,completed,Simao,0
ORD-00398,195,12,6,30/04/2026,6:16:36,e-wallet,completed,Xinxu,0
ORD-00399,770,16,2,,20:37:17,e-wallet,refunded,East End,30
ORD-00400,814,19,2,13/04/2026,14:26:44,bank_transfer,pending,Hyltebruk,0
ORD-00401,956,10,3,12/03/2026,12:29:18,e-wallet,refunded,Vân Đình,0
ORD-00402,1645,19,7,03/06/2026,18:11:39,credit_card,cancelled,Tianbao,0
ORD-00403,433,4,1,11/03/2026,7:19:42,e-wallet,refunded,Numata,0
ORD-00404,850,15,4,27/05/2026,12:01:36,e-wallet,completed,Xinglongchang,0
ORD-00405,330,8,1,03/06/2026,12:28:37,e-wallet,pending,Canaries,0
ORD-00406,28,3,3,26/05/2026,23:37:59,e-wallet,completed,Borås,0
ORD-00407,419,1,2,06/03/2026,17:33:09,cod,pending,El Carril,0
ORD-00408,1547,4,2,15/05/2026,6:30:52,credit_card,cancelled,New Mīrpur,0
ORD-00409,1282,16,2,27/02/2026,2:36:24,e-wallet,completed,Ježdovec,0
ORD-00410,453,10,6,08/05/2026,0:37:24,credit_card,cancelled,Varybóbi,10
ORD-00411,160,5,1,25/06/2026,11:04:46,credit_card,completed,Matriz de Camaragibe,0
ORD-00412,1079,10,3,05/06/2026,10:33:21,credit_card,pending,Tongole,0
ORD-00413,443,2,2,16/05/2026,,bank_transfer,completed,Laagri,0
ORD-00414,1885,2,3,01/06/2026,,bank_transfer,refunded,,0
ORD-00415,1103,3,2,22/04/2026,18:55:54,bank_transfer,completed,Nijemci,0
ORD-00416,1277,16,1,07/02/2026,3:33:47,e-wallet,completed,Thị Trấn Bình Mỹ,0
ORD-00417,292,16,2,19/06/2026,5:12:04,bank_transfer,pending,Guanqiao,0
ORD-00418,1255,15,2,24/06/2026,,e-wallet,completed,Storozhynets’,0
ORD-00419,1366,5,3,09/03/2026,4:48:34,cod,cancelled,Qiying,0
ORD-00420,1564,12,2,15/01/2026,8:07:36,bank_transfer,cancelled,San Jose,0
ORD-00421,635,20,2,23/02/2026,11:13:01,e-wallet,completed,,0
ORD-00422,24,18,3,04/02/2026,18:24:46,e-wallet,completed,Montpellier,0
ORD-00423,987,16,1,27/06/2026,14:10:38,bank_transfer,cancelled,Chuguyevka,0
ORD-00424,1153,10,1,03/02/2026,18:11:48,e-wallet,refunded,Shuitai,0
ORD-00425,1123,14,5,,11:21:23,bank_transfer,cancelled,Buenavista,0
ORD-00426,871,2,1,04/06/2026,13:59:52,bank_transfer,pending,San Luis,0
ORD-00427,1845,12,2,25/05/2026,14:16:47,e-wallet,completed,Saku,0
ORD-00428,51,8,3,09/06/2026,16:25:41,e-wallet,pending,Xinhuang,0
ORD-00429,1265,12,2,03/04/2026,17:35:49,bank_transfer,completed,Le Mans,30
ORD-00430,1407,19,2,06/06/2026,16:49:44,bank_transfer,completed,El Águila,0
ORD-00431,583,3,5,07/05/2026,20:45:27,bank_transfer,completed,Gazanjyk,0
ORD-00432,1102,18,1,10/06/2026,14:38:18,credit_card,completed,Concordia,15
ORD-00433,223,6,4,07/04/2026,2:13:52,bank_transfer,pending,Lipu,0
ORD-00434,1659,7,1,17/03/2026,18:13:30,bank_transfer,cancelled,Guararapes,0
ORD-00435,862,4,2,03/04/2026,7:21:20,bank_transfer,completed,Dhī Nā‘im,10
ORD-00436,1930,16,1,25/04/2026,9:54:02,credit_card,pending,Täby,0
ORD-00437,899,1,2,02/06/2026,13:59:15,bank_transfer,completed,Toyós,0
ORD-00438,1065,12,1,20/03/2026,7:46:30,bank_transfer,completed,Pico Truncado,0
ORD-00439,1104,3,6,12/06/2026,17:51:42,cod,completed,Santiago De Compostela,0
ORD-00440,458,11,2,06/03/2026,3:43:19,e-wallet,completed,Gharavŭtí,10
ORD-00441,349,16,2,28/05/2026,15:32:48,cod,pending,Guayabetal,0
ORD-00442,139,13,2,14/02/2026,13:43:23,e-wallet,pending,Baoping,0
ORD-00443,548,13,2,09/01/2026,21:49:36,bank_transfer,completed,East End,0
ORD-00444,1950,6,6,03/03/2026,5:55:37,e-wallet,refunded,Santa Ana,0
ORD-00445,694,13,2,23/01/2026,4:06:47,bank_transfer,pending,Yukou,0
ORD-00446,719,19,3,13/06/2026,11:48:31,credit_card,pending,Taoyuan,0
ORD-00447,1105,19,2,09/05/2026,4:07:37,bank_transfer,completed,Isesaki,0
ORD-00448,348,15,2,12/04/2026,16:46:07,,cancelled,Oslo,0
ORD-00449,473,14,5,04/02/2026,16:11:04,e-wallet,completed,Tokmok,0
ORD-00450,1379,15,2,24/06/2026,15:53:39,bank_transfer,pending,Atbasar,0
ORD-00451,1885,18,2,11/01/2026,9:08:51,credit_card,completed,Fengle,0
ORD-00452,607,10,1,25/06/2026,18:08:27,cod,pending,Badeggi,0
ORD-00453,980,4,3,30/03/2026,,cod,refunded,Huazhai,10
ORD-00454,1255,13,1,25/04/2026,23:55:25,e-wallet,completed,Fāryāb,15
ORD-00455,1614,4,1,07/02/2026,21:11:05,cod,completed,Pueblo Nuevo Viñas,0
ORD-00456,328,9,2,24/04/2026,17:00:38,bank_transfer,cancelled,Santa Maria do Souto,15
ORD-00457,1127,18,1,24/06/2026,13:12:48,e-wallet,completed,Quận Phú Nhuận,0
ORD-00458,1297,9,6,12/03/2026,14:33:50,e-wallet,completed,Huaqiao,0
ORD-00459,1913,7,2,10/05/2026,,e-wallet,pending,Kozhva,0
ORD-00460,1773,3,2,01/06/2026,22:22:32,e-wallet,cancelled,Cipaku,0
ORD-00461,557,6,5,02/04/2026,,cod,completed,Omoku,0
ORD-00462,1769,13,2,20/02/2026,9:22:26,e-wallet,completed,Kopashnovo,0
ORD-00463,116,18,6,22/03/2026,10:50:09,,completed,Brest,15
ORD-00464,1517,12,5,22/04/2026,21:44:27,cod,pending,Dongxi,0
ORD-00465,1721,19,1,22/03/2026,5:02:57,e-wallet,completed,Yuanlin,0
ORD-00466,1574,4,5,26/05/2026,12:17:42,e-wallet,pending,Las Flores,0
ORD-00467,1084,19,1,15/04/2026,0:29:36,e-wallet,cancelled,Souto de Cima,0
ORD-00468,1214,3,7,10/01/2026,23:40:39,e-wallet,refunded,Komi,0
ORD-00469,885,3,2,26/05/2026,20:23:11,cod,completed,Mekarsari,0
ORD-00470,1612,5,1,06/03/2026,19:24:13,cod,cancelled,Padre Burgos,0
ORD-00471,1747,5,3,19/01/2026,5:39:09,cod,cancelled,Zhoujiadian,10
ORD-00472,1406,8,5,15/06/2026,13:51:33,cod,refunded,Liudong,30
ORD-00473,1330,2,6,14/01/2026,3:04:56,e-wallet,pending,Rattanawapi,10
ORD-00474,62,5,2,14/02/2026,23:41:07,bank_transfer,cancelled,Prosperidad,0
ORD-00475,914,1,1,22/06/2026,12:23:28,cod,cancelled,Kusheriki,0
ORD-00476,1314,7,1,12/02/2026,8:47:33,bank_transfer,pending,Tver,0
ORD-00477,30,7,3,14/02/2026,16:18:46,bank_transfer,completed,Banī Khaddāsh,0
ORD-00478,65,16,5,23/06/2026,4:49:23,credit_card,completed,Houston,0
ORD-00479,1351,5,1,18/04/2026,14:35:01,credit_card,cancelled,Krajan,15
ORD-00480,871,15,1,03/02/2026,7:28:25,e-wallet,cancelled,Yeping,10
ORD-00481,275,8,3,27/05/2026,1:09:27,credit_card,completed,Mocoa,0
ORD-00482,859,6,2,08/02/2026,17:37:27,e-wallet,pending,Kebon Tengah,0
ORD-00483,1230,15,2,10/06/2026,,e-wallet,cancelled,Ashton,15
ORD-00484,1133,14,2,02/02/2026,8:35:43,bank_transfer,pending,Bradag,0
ORD-00485,729,18,7,16/02/2026,11:34:59,bank_transfer,pending,Kuangsan,15
ORD-00486,1014,2,2,10/01/2026,22:50:41,cod,cancelled,Una,0
ORD-00487,1606,14,2,19/04/2026,6:51:42,e-wallet,pending,Qiwen,0
ORD-00488,1435,8,2,13/06/2026,3:19:50,e-wallet,completed,Port-Cartier,0
ORD-00489,1834,19,2,31/03/2026,19:59:13,e-wallet,cancelled,Goya,30
ORD-00490,1219,12,6,23/05/2026,5:12:59,e-wallet,pending,Staraya Stanitsa,0
ORD-00491,1754,14,1,27/02/2026,,credit_card,completed,Baochang,0
ORD-00492,1105,11,4,18/02/2026,10:53:13,bank_transfer,pending,Peyima,0
ORD-00493,416,8,2,17/04/2026,13:38:41,e-wallet,cancelled,Trà My,0
ORD-00494,1266,15,2,12/06/2026,18:45:18,e-wallet,completed,,0
ORD-00495,913,9,6,01/06/2026,8:57:46,bank_transfer,completed,Klyetsk,0
ORD-00496,1840,12,1,04/06/2026,,e-wallet,completed,Ursynów,0
ORD-00497,307,3,6,20/01/2026,8:03:36,credit_card,pending,Osias,15
ORD-00498,1515,16,1,11/03/2026,7:18:19,credit_card,pending,Podgorenskiy,0
ORD-00499,534,14,3,29/06/2026,22:20:09,credit_card,refunded,Vyshhorod,0
ORD-00500,1123,6,1,05/05/2026,20:20:22,e-wallet,completed,Timon,0
ORD-00501,1045,15,7,18/01/2026,2:03:26,credit_card,completed,Bunisari,0
ORD-00502,1524,10,1,24/05/2026,15:44:47,cod,completed,Oslo,0
ORD-00503,903,16,1,05/04/2026,2:59:33,e-wallet,refunded,Lulindi,0
ORD-00504,482,18,5,02/02/2026,18:39:30,cod,completed,Palmar de Varela,0
ORD-00505,830,7,1,06/03/2026,12:09:37,e-wallet,cancelled,Sandefjord,0
ORD-00506,1230,20,2,25/05/2026,8:59:39,cod,refunded,Staraya Stanitsa,0
ORD-00507,806,18,1,29/06/2026,12:24:52,bank_transfer,refunded,Glugu,30
ORD-00508,408,18,3,03/05/2026,0:58:08,bank_transfer,completed,Tomioka,0
ORD-00509,720,4,4,21/06/2026,6:19:13,e-wallet,cancelled,Tosno,0
ORD-00510,1386,17,3,15/06/2026,2:57:45,e-wallet,pending,Jincheng,0
ORD-00511,1414,20,2,26/06/2026,8:10:30,bank_transfer,completed,Huangjinbu,0
ORD-00512,725,12,1,15/02/2026,14:30:10,,pending,Sinŭiju,0
ORD-00513,1142,2,6,22/06/2026,20:58:30,e-wallet,completed,Liquica,30
ORD-00514,995,16,1,12/06/2026,16:14:16,e-wallet,cancelled,Şānūr,0
ORD-00515,1650,6,1,26/06/2026,9:41:04,e-wallet,completed,Palaihari,0
ORD-00516,530,13,1,24/04/2026,1:37:50,credit_card,pending,Zavet,0
ORD-00517,493,20,2,20/03/2026,15:21:15,bank_transfer,pending,Masindi,10
ORD-00518,846,1,1,19/03/2026,15:12:34,bank_transfer,pending,Mogi Guaçu,10
ORD-00519,310,8,3,28/04/2026,10:54:45,bank_transfer,pending,,30
ORD-00520,1896,14,2,04/06/2026,19:36:48,e-wallet,refunded,Dasuk,0
ORD-00521,678,10,2,28/02/2026,20:40:13,,refunded,Ban Talat Nua,0
ORD-00522,1136,1,1,04/04/2026,7:57:59,bank_transfer,pending,Tailing,30
ORD-00523,719,18,2,08/03/2026,17:03:21,cod,completed,Saint John’s,10
ORD-00524,1876,6,1,26/01/2026,18:43:04,e-wallet,pending,El Carmen,0
ORD-00525,904,3,2,02/06/2026,7:10:50,bank_transfer,cancelled,Xintaimen,0
ORD-00526,339,7,1,26/01/2026,21:33:25,e-wallet,cancelled,Tambac,0
ORD-00527,1601,3,2,19/05/2026,9:27:21,cod,completed,Stepanovićevo,15
ORD-00528,1455,11,5,17/05/2026,12:35:38,cod,pending,Tococ East,0
ORD-00529,141,13,1,06/01/2026,7:46:29,e-wallet,completed,Syzran’,0
ORD-00530,258,10,3,03/04/2026,16:18:06,cod,cancelled,Masaran,0
ORD-00531,258,9,2,25/02/2026,16:55:00,e-wallet,completed,Pelópion,0
ORD-00532,1874,20,4,10/01/2026,8:28:07,e-wallet,refunded,Quezon,0
ORD-00533,1441,10,2,18/03/2026,4:24:04,credit_card,cancelled,Aygepat,0
ORD-00534,736,12,6,04/06/2026,9:56:37,e-wallet,pending,Aykol,0
ORD-00535,77,10,1,18/04/2026,13:55:13,bank_transfer,completed,Dingzigu,0
ORD-00536,1470,4,1,11/04/2026,21:54:47,e-wallet,completed,Mangas,0
ORD-00537,1224,13,1,09/06/2026,7:06:56,credit_card,completed,Reforma,0
ORD-00538,838,6,3,14/02/2026,8:19:45,bank_transfer,pending,Skhodnitsa,0
ORD-00539,1087,12,5,06/01/2026,18:35:47,credit_card,cancelled,Rāmganj,0
ORD-00540,1605,19,4,02/04/2026,3:42:35,bank_transfer,completed,Yangxipu,0
ORD-00541,1799,16,5,21/05/2026,17:10:11,e-wallet,completed,Xinquansi,15
ORD-00542,727,20,1,04/04/2026,21:57:55,bank_transfer,completed,Chikan,0
ORD-00543,1684,4,3,09/01/2026,23:22:43,credit_card,cancelled,Palguyod,0
ORD-00544,1774,10,3,10/02/2026,0:21:13,e-wallet,pending,Kukur,0
ORD-00545,97,2,3,09/04/2026,17:13:33,cod,cancelled,Bayang,0
ORD-00546,851,8,6,09/01/2026,8:28:25,credit_card,pending,Sete Lagoas,0
ORD-00547,1156,9,3,28/05/2026,18:35:04,e-wallet,completed,Vadstena,0
ORD-00548,929,4,2,04/03/2026,23:51:27,credit_card,completed,Prado,0
ORD-00549,500,16,1,18/02/2026,22:17:58,e-wallet,completed,Mandaluyong City,0
ORD-00550,1548,10,2,13/06/2026,7:53:41,e-wallet,pending,Miaoyu,0
ORD-00551,1617,19,2,15/02/2026,0:06:01,bank_transfer,completed,Cuijiamatou,10
ORD-00552,234,20,1,24/01/2026,12:05:42,bank_transfer,pending,Kombapari,0
ORD-00553,1065,7,1,04/05/2026,10:25:16,bank_transfer,completed,Qaryūt,0
ORD-00554,1789,12,1,01/01/2026,0:51:47,bank_transfer,pending,Suponevo,0
ORD-00555,305,5,2,23/05/2026,6:30:50,e-wallet,cancelled,Dulovo,0
ORD-00556,615,2,2,02/02/2026,3:30:39,e-wallet,refunded,Juan N Alvarez,0
ORD-00557,1598,2,3,23/05/2026,10:08:47,e-wallet,completed,Al Qaţn,0
ORD-00558,831,4,2,15/01/2026,22:38:32,bank_transfer,completed,Grand Bois,0
ORD-00559,669,17,1,31/05/2026,19:31:06,bank_transfer,pending,Aime,0
ORD-00560,1241,11,6,04/04/2026,,e-wallet,pending,Schiltigheim,0
ORD-00561,1118,10,7,26/01/2026,20:50:35,bank_transfer,completed,Wang’er,0
ORD-00562,1948,13,1,12/06/2026,1:15:00,credit_card,cancelled,Colegiales,15
ORD-00563,1676,6,1,13/02/2026,,bank_transfer,pending,Velille,0
ORD-00564,1866,16,1,03/04/2026,10:12:36,e-wallet,completed,Bom Jesus da Lapa,0
ORD-00565,1829,1,4,01/05/2026,23:51:24,,completed,Axili,0
ORD-00566,1843,12,1,22/04/2026,7:13:25,bank_transfer,completed,Besançon,0
ORD-00567,793,16,1,09/01/2026,19:38:39,credit_card,completed,Mabilang,15
ORD-00568,363,5,5,16/05/2026,1:25:35,cod,completed,Smålandsstenar,0
ORD-00569,1539,14,1,19/04/2026,19:54:30,credit_card,cancelled,Bailai,0
ORD-00570,162,6,1,11/01/2026,20:58:55,e-wallet,completed,Trảng Bàng,10
ORD-00571,155,1,2,26/05/2026,5:25:07,e-wallet,completed,,0
ORD-00572,1080,6,1,25/06/2026,12:46:45,credit_card,completed,,0
ORD-00573,1004,12,1,08/03/2026,4:52:33,bank_transfer,completed,Manga,0
ORD-00574,1580,15,1,28/06/2026,0:33:58,bank_transfer,pending,Zdolbuniv,0
ORD-00575,998,7,1,07/05/2026,4:37:16,bank_transfer,refunded,Klevan’,0
ORD-00576,736,4,2,19/05/2026,1:15:59,credit_card,completed,Thị Trấn Việt Quang,0
ORD-00577,1780,5,1,15/01/2026,20:51:10,credit_card,completed,Bayang,0
ORD-00578,1164,15,3,25/06/2026,13:59:10,bank_transfer,refunded,Ukhta,0
ORD-00579,633,17,4,06/01/2026,4:33:10,bank_transfer,pending,Petrolia,0
ORD-00580,1491,2,3,14/05/2026,7:04:31,e-wallet,refunded,Utan,15
ORD-00581,40,13,1,12/03/2026,10:20:03,e-wallet,completed,Drochia,0
ORD-00582,1211,16,2,06/05/2026,2:20:17,credit_card,refunded,Obodivka,0
ORD-00583,91,15,1,29/06/2026,,cod,completed,Bulungu,0
ORD-00584,140,10,6,05/06/2026,1:32:15,e-wallet,pending,Vân Canh,0
ORD-00585,694,8,1,02/05/2026,6:05:55,e-wallet,refunded,Mamasa,0
ORD-00586,1060,2,1,09/06/2026,8:00:17,e-wallet,completed,Wutumeiren,0
ORD-00587,976,10,1,03/04/2026,9:11:47,e-wallet,cancelled,Baing,0
ORD-00588,833,5,2,28/03/2026,9:08:02,credit_card,cancelled,Sirib,0
ORD-00589,929,3,1,22/05/2026,14:56:39,e-wallet,refunded,Kanigorokrajan,0
ORD-00590,1666,14,2,01/01/2026,21:47:49,e-wallet,completed,Đắk Glei,0
ORD-00591,1670,3,1,25/06/2026,0:11:51,e-wallet,completed,Chicago,0
ORD-00592,939,3,2,27/04/2026,16:35:41,cod,completed,Muang Long,0
ORD-00593,371,7,2,18/05/2026,14:47:36,bank_transfer,refunded,Kanashevo,0
ORD-00594,743,10,6,21/05/2026,13:17:19,e-wallet,pending,Gulonggang,15
ORD-00595,819,6,1,08/06/2026,,e-wallet,refunded,Puerto Cabezas,0
ORD-00596,861,11,2,17/04/2026,8:49:25,e-wallet,completed,Tytuvėnėliai,0
ORD-00597,1017,14,4,29/01/2026,14:34:19,bank_transfer,cancelled,Fylí,0
ORD-00598,1363,5,2,29/06/2026,16:26:36,,completed,,0
ORD-00599,155,11,3,03/04/2026,9:40:30,credit_card,completed,Austin,0
ORD-00600,1683,14,1,15/06/2026,0:50:29,,completed,Kayanza,0
ORD-00601,1040,20,1,02/02/2026,2:15:20,credit_card,completed,Hetan,0
ORD-00602,1833,5,2,09/06/2026,14:58:57,credit_card,completed,Ngampon,0
ORD-00603,1774,19,1,26/01/2026,1:32:24,,cancelled,Dhalie,0
ORD-00604,1352,1,2,20/02/2026,17:53:27,credit_card,completed,Oldřišov,0
ORD-00605,50,12,1,06/06/2026,14:22:17,e-wallet,pending,Picton,0
ORD-00606,255,15,2,05/04/2026,4:23:12,e-wallet,cancelled,Santiago del Estero,0
ORD-00607,1230,16,5,30/05/2026,1:21:08,cod,completed,Jurm,0
ORD-00608,1118,7,5,10/03/2026,1:21:20,e-wallet,cancelled,Titay,0
ORD-00609,253,2,1,24/01/2026,5:13:04,,completed,Talok,10
ORD-00610,1788,12,2,03/01/2026,7:25:16,e-wallet,completed,Ilongero,10
ORD-00611,1914,12,1,03/01/2026,20:28:56,cod,completed,Przyborów,0
ORD-00612,646,17,4,07/02/2026,14:47:42,e-wallet,pending,Corga,10
ORD-00613,961,11,1,28/02/2026,7:28:02,cod,completed,Solna,0
ORD-00614,466,4,1,24/02/2026,,,cancelled,Siukh,0
ORD-00615,1967,8,1,24/02/2026,13:31:51,bank_transfer,completed,Saga-shi,0
ORD-00616,644,15,6,17/04/2026,12:35:33,credit_card,pending,Maoqitun,0
ORD-00617,727,4,1,17/01/2026,12:23:51,e-wallet,pending,Salawu,10
ORD-00618,1470,12,5,16/04/2026,23:35:18,e-wallet,cancelled,Gilowice,0
ORD-00619,1877,20,5,,15:04:29,cod,cancelled,Banyuurip,0
ORD-00620,5,3,2,11/01/2026,6:35:07,bank_transfer,pending,Dalong,15
ORD-00621,506,17,1,03/04/2026,9:26:00,e-wallet,pending,Mander,15
ORD-00622,101,10,1,24/01/2026,19:46:32,e-wallet,pending,Saitama,15
ORD-00623,1276,1,2,18/01/2026,2:12:22,e-wallet,pending,Obas,0
ORD-00624,522,8,5,04/02/2026,17:15:11,e-wallet,pending,Varva,0
ORD-00625,1866,10,1,07/06/2026,15:01:28,e-wallet,cancelled,Jinhe,30
ORD-00626,1254,15,1,22/01/2026,9:07:09,e-wallet,cancelled,Sandia,0
ORD-00627,1294,10,5,09/06/2026,11:52:07,credit_card,pending,Cesson,10
ORD-00628,1836,16,2,,11:25:32,bank_transfer,refunded,Insiza,0
ORD-00629,1805,1,2,13/06/2026,7:08:34,e-wallet,cancelled,Fontainhas,0
ORD-00630,261,18,6,28/02/2026,10:11:29,e-wallet,cancelled,Ruoqiang,0
ORD-00631,1417,7,1,18/04/2026,5:13:52,cod,completed,Dabat,0
ORD-00632,1107,19,2,06/05/2026,19:43:41,e-wallet,completed,Gramoteino,0
ORD-00633,74,12,2,10/04/2026,6:52:05,cod,completed,Aygepat,0
ORD-00634,1319,15,1,11/01/2026,13:45:27,e-wallet,cancelled,Lubochnia,0
ORD-00635,1601,5,1,18/02/2026,0:00:32,credit_card,completed,Elbasan,0
ORD-00636,242,4,5,,6:13:57,e-wallet,cancelled,Shamanka,10
